OBJECTID,STOP_ID,LAST_UPDATE_DATE,GeometryEasting,GeometryNorthing
3126,20015281,2026-06-18,829732,824988
3127,20015282,2026-06-18,829814,825486
3128,20015283,2026-07-02,841401,821193
3129,20015284,2026-07-02,841425,820990
3130,20015285,2026-07-16,840999,820189
3131,20015286,2026-07-16,840797,820323
3132,20015287,2026-07-16,840407,820411
3133,20015585,2026-06-18,844014,819833
3134,20015586,2026-06-18,844472,819468
3135,20015587,2026-06-18,818165,836556
3136,20015588,2026-06-18,818094,836227
3137,20015589,2026-06-18,818421,836101
3138,20015590,2026-06-18,818620,835589
3139,20015591,2026-06-18,818217,835423
3140,20015592,2026-06-18,818692,834553
3141,20015593,2026-06-18,820452,834584
3142,20015594,2026-06-18,820381,834060
3143,20015595,2026-06-18,820697,833918
3144,20015596,2026-06-18,821680,834138
3145,20015597,2026-06-18,826513,840386
3146,20015598,2026-06-18,825774,840949
3147,20015602,2026-06-18,844871,818846
3148,20015607,2026-07-16,838894,821776
3149,20015609,2026-06-18,820929,833891
3150,20015610,2026-06-18,818324,834526
3151,20015611,2026-06-18,818347,835005
3152,20015612,2026-09-10,817962,835266
3153,20015613,2026-06-18,818311,835712
3154,20015614,2026-07-28,818461,835984
3155,20015615,2026-06-18,818083,836205
3156,20015616,2026-07-10,837450,820922
3157,20015622,2026-06-18,844707,819076
3158,20015627,2026-06-18,844525,818546
3159,20015640,2026-06-18,837331,826840
3160,20015641,2026-06-18,837995,827297
3161,20015642,2026-06-18,840369,829272
3162,20015643,2026-06-18,840901,829651
3163,20015644,2026-06-18,840745,829914
3164,20015645,2026-06-18,841225,831051
3165,20015646,2026-09-10,841402,831267
3166,20015647,2026-06-18,841882,831741
3167,20015648,2026-06-18,842125,831852
3168,20015649,2026-06-18,842296,831897
3169,20015650,2026-06-18,841145,830862
3170,20015651,2026-09-10,839334,828048
3171,20015652,2026-06-18,838284,827592
3172,20015653,2026-06-18,837975,827229
3173,20015654,2026-06-18,837645,826961
3174,20015656,2026-06-18,837329,826839
3175,20015673,2026-06-18,842888,832657
3176,20015674,2026-06-18,842893,832061
3177,20015675,2026-06-18,841590,831550
3178,20015676,2026-06-18,837677,827067
3179,20015677,2026-06-18,842874,832085
3180,20015678,2026-06-18,842827,832373
3181,20015706,2026-09-10,838077,828154
3182,20015707,2026-06-18,837812,828718
3183,20015708,2026-06-18,838094,828782
3184,20015709,2026-06-18,838799,829118
3185,20015710,2026-06-18,838774,829007
3186,20015711,2026-09-10,838602,828634
3187,20015712,2026-09-09,838463,828363
3188,20015713,2026-06-18,839140,827011
3189,20015714,2026-06-18,837410,827233
3190,20015715,2026-06-18,837624,826979
3191,20015716,2026-06-18,837419,826752
3192,20015717,2026-06-18,837264,826509
3193,20015718,2026-06-18,837343,826135
3194,20015719,2026-06-18,837023,826130
3195,20015721,2026-06-18,836560,825545
3196,20015722,2026-06-18,836222,825358
3197,20015723,2026-06-18,836241,825271
3198,20015724,2026-06-18,836299,825115
3199,20015725,2026-06-18,836227,824661
3200,20015726,2026-06-18,836168,824783
3201,20015727,2026-06-18,838816,826893
3202,20015728,2026-09-10,838463,828401
3203,20015729,2026-06-18,838059,828909
3204,20015730,2026-06-18,837907,829025
3205,20015731,2026-06-18,836278,824829
3206,20015732,2026-06-18,836272,825152
3207,20015733,2026-06-18,836219,825383
3208,20015734,2026-06-18,836456,825523
3209,20015735,2026-06-18,836610,825924
3210,20015736,2026-06-18,837021,826163
3211,20015737,2026-06-18,837263,826148
3212,20015738,2026-06-18,837241,826486
3213,20015739,2026-06-18,837324,826711
3214,20015740,2026-06-18,837678,827066
3215,20015741,2026-06-18,835740,824974
3216,20015742,2026-06-18,837409,827941
3217,20015744,2026-06-18,837960,828102
3218,20015745,2026-06-18,839600,827650
3219,20015747,2026-06-18,839373,828186
3220,20015748,2026-06-18,839667,828561
3221,20015749,2026-06-18,836300,825114
3222,20015750,2026-06-18,836273,825150
3223,20015751,2026-06-18,837924,828664
3224,20015752,2026-06-18,837950,828090
3225,20015753,2026-06-18,837898,828289
3226,20015754,2026-06-18,837272,828095
3227,20015755,2026-06-18,837270,828086
3228,20015756,2026-06-18,837908,828298
3229,20015757,2026-06-18,837943,828662
3230,20015761,2026-06-18,831491,823355
3231,20015762,2026-06-18,831143,823476
3232,20015763,2026-06-18,831083,823088
3233,20015764,2026-09-10,821404,833731
3234,20015765,2026-06-18,832017,823473
3235,20015767,2026-06-18,830872,824259
3236,20015768,2026-06-18,830886,824273
3237,20015772,2026-06-18,841728,831119
3238,20015773,2026-09-10,837817,828854
3239,20015774,2026-06-18,838463,828364
3240,20015776,2026-06-18,837632,828872
3241,20015805,2026-06-18,831539,814626
3242,20015838,2026-06-18,839885,831739
3243,20015839,2026-09-10,837456,827241
3244,20015840,2026-06-18,840067,830852
3245,20015841,2026-06-18,838873,832431
3246,20015842,2026-09-10,839531,832141
3247,20015843,2026-06-18,839652,831931
3248,20015844,2026-06-18,839890,831720
3249,20016077,2026-06-18,828453,825731
3250,20016078,2026-06-18,829024,826283
3251,20016079,2026-06-18,829045,826285
3252,20016081,2026-06-18,842264,814179
3253,20016082,2026-06-18,842208,814318
3254,20016083,2026-06-18,842268,814421
3255,20016085,2026-06-18,842108,814507
3256,20016086,2026-06-18,839489,817017
3257,20016087,2026-06-18,839634,816780
3258,20016088,2026-06-18,839747,816429
3259,20016089,2026-09-11,840000,816209
3260,20016090,2026-06-18,840199,816260
3261,20016091,2026-06-18,840429,816283
3262,20016092,2026-06-18,840791,816100
3263,20016093,2026-06-18,840886,815969
3264,20016094,2026-06-18,841056,815787
3265,20016095,2026-06-18,841220,815726
3266,20016096,2026-06-18,841846,815150
3267,20016098,2026-06-18,842269,814435
3268,20016099,2026-06-18,842220,814315
3269,20016102,2026-06-18,838890,816950
3270,20016103,2026-06-18,838851,817157
3271,20016104,2026-06-18,838840,817090
3272,20016105,2026-06-18,840968,815939
3273,20016135,2026-09-04,831919,840385
3274,20016136,2026-06-18,831185,840262
3275,20016168,2026-06-18,814745,827558
3276,20016201,2026-06-18,844952,819776
3277,20016234,2026-06-18,841738,820482
3278,20016267,2026-07-02,834254,817998
3279,20016300,2026-09-09,836821,819057
3280,20016333,2026-09-10,842542,818032
3281,20016367,2026-06-18,839572,827156
3282,20016368,2026-06-18,839574,827190
3283,20016369,2026-06-18,839500,826882
3284,20016370,2026-06-18,838965,826843
3285,20016371,2026-06-18,839496,826910
3286,20016372,2026-06-18,838825,832495
3287,20016373,2026-06-18,838825,832495
3288,20016399,2026-06-18,842366,819838
3289,20016400,2026-06-18,842115,818641
3290,20016402,2026-09-10,842237,819841
3291,20016403,2026-06-18,842085,820101
3292,20016432,2026-06-18,841259,819821
3293,20016433,2026-06-18,841195,819605
3294,20016434,2026-06-18,841352,819708
3295,20016435,2026-06-18,841130,819833
3296,20016436,2026-06-29,841588,818761
3297,20016437,2026-06-29,841629,818532
3298,20016438,2026-06-29,841862,818698
3299,20016439,2026-06-29,841616,818522
3300,20016440,2026-06-29,841507,818497
3301,20016441,2026-06-29,841447,818318
3302,20016442,2026-06-29,841451,818191
3303,20016443,2026-06-29,841556,817986
3304,20016444,2026-06-29,841681,817816
3305,20016445,2026-06-27,821159,834104
3306,20016446,2026-09-10,824689,831346
3307,20016447,2026-06-27,825049,830474
3308,20016465,2026-06-27,824403,833391
3309,20016466,2026-06-29,841571,817918
3310,20016467,2026-09-01,841433,818169
3311,20016468,2026-06-18,825455,831026
3312,20016469,2026-06-18,825326,831118
3313,20016472,2026-06-27,825299,831598
3314,20016473,2026-06-27,825404,831728
3315,20016474,2026-06-27,825504,831884
3316,20016475,2026-06-27,825528,832021
3317,20016476,2026-06-27,825314,832702
3318,20016477,2026-08-17,825156,833006
3319,20016480,2026-09-01,825417,831402
3320,20016481,2026-09-10,825425,831395
3321,20016482,2026-08-17,825169,833020
3322,20016483,2026-06-27,825304,832769
3323,20016484,2026-06-27,825527,832034
3324,20016485,2026-06-27,825515,831883
3325,20016486,2026-06-27,825411,831727
3326,20016487,2026-06-27,825310,831609
3327,20016488,2026-06-27,824931,830740
3328,20016489,2026-06-18,825041,830477
3329,20016491,2026-06-27,824927,830736
3330,20016493,2026-06-18,825330,831125
3331,20016494,2026-06-27,828674,832476
3332,20016495,2026-06-27,829216,831970
3333,20016496,2026-06-27,828663,832452
3334,20016497,2026-06-18,842245,817830
3335,20016498,2026-06-18,842465,817649
3336,20016499,2026-06-18,842629,817429
3337,20016500,2026-06-19,842740,817492
3338,20016501,2026-06-19,842671,817705
3339,20016502,2026-06-18,842429,818065
3340,20016503,2026-06-18,842260,817917
3341,20016504,2026-06-18,841924,817773
3342,20016531,2026-06-18,842311,818919
3343,20016532,2026-06-18,842280,819035
3344,20016533,2026-09-02,842609,819106
3345,20016534,2026-06-18,842707,818816
3346,20016535,2026-09-02,842599,818376
3347,20016536,2026-06-19,842722,818197
3348,20016537,2026-06-18,842764,818182
3349,20016538,2026-06-19,842858,817718
3350,20016539,2026-06-18,842632,817900
3351,20016540,2026-06-18,842723,817609
3352,20016541,2026-06-18,842483,817510
3353,20016542,2026-06-18,842183,817253
3354,20016543,2026-07-29,842547,817084
3355,20016544,2026-09-02,842880,818122
3356,20016546,2026-06-18,842534,818774
3357,20016547,2026-06-18,842847,817726
3358,20016548,2026-06-18,842598,817472
3359,20016549,2026-07-10,842901,817814
3360,20016551,2026-06-18,831487,824877
3361,20016564,2026-06-18,836007,826478
3362,20016565,2026-06-18,836487,825890
3363,20016597,2026-06-18,841475,820274
3364,20016598,2026-06-18,841414,820193
3365,20016811,2026-06-18,823189,836997
3366,20016812,2026-06-18,823028,836949
3367,20016813,2026-06-18,822609,836836
3368,20016814,2026-06-18,823033,836954
3369,20016815,2026-06-18,823180,836998
3370,20016816,2026-06-18,823236,837068
3371,20016817,2026-06-18,823365,837032
3372,20016818,2026-06-18,823488,836968
3373,20016819,2026-06-18,823615,836903
3374,20016820,2026-06-18,823629,836370
3375,20016821,2026-06-18,823569,836095
3376,20016822,2026-06-18,823502,835791
3377,20016823,2026-06-18,823393,835410
3378,20016824,2026-06-18,823172,834736
3379,20016825,2026-06-18,823156,834180
3380,20016826,2026-06-18,831239,824260
3381,20016827,2026-06-18,831161,824152
3382,20016828,2026-06-18,829064,822763
3383,20016829,2026-06-18,823158,834760
3384,20016830,2026-06-18,823388,835421
3385,20016831,2026-06-18,823566,836121
3386,20016832,2026-06-18,823622,836378
3387,20016833,2026-06-18,823847,836995
3388,20016834,2026-06-18,823906,837285
3389,20016835,2026-06-18,824086,837809
3390,20016836,2026-06-18,824267,837816
3391,20016837,2026-06-18,824446,837758
3392,20016838,2026-06-18,825461,837526
3393,20016839,2026-06-18,824440,837752
3394,20016840,2026-06-18,824297,837810
3395,20016841,2026-06-18,824094,837797
3396,20016842,2026-06-18,823936,837341
3397,20016843,2026-06-18,823857,837005
3398,20016844,2026-06-18,823776,836664
3399,20016845,2026-06-18,823612,836079
3400,20016846,2026-06-18,823563,835860
3401,20016847,2026-06-18,823458,835324
3402,20016848,2026-06-18,823292,834725
3403,20016849,2026-06-18,828024,824262
3404,20016850,2026-09-10,828752,824046
3405,20016861,2026-06-18,824342,837246
3406,20016862,2026-06-18,824928,837022
3407,20016863,2026-06-18,823698,833654
3408,20016864,2026-06-18,824353,833602
3409,20016865,2026-09-02,824333,833825
3410,20016866,2026-06-18,824394,833927
3411,20016867,2026-06-18,824544,834091
3412,20016868,2026-06-18,824384,834350
3413,20016869,2026-06-18,824344,833546
3414,20016871,2026-06-28,823527,833578
3415,20016872,2026-06-18,830509,825229
3416,20016873,2026-09-02,830261,825751
3417,20016874,2026-06-18,830113,825601
3418,20016875,2026-06-18,828982,823881
3419,20016876,2026-06-18,828072,824025
3420,20016877,2026-06-18,824327,833826
3421,20016878,2026-06-18,829911,825472
3422,20016894,2026-06-18,824742,832809
3423,20016895,2026-06-28,825193,833483
3424,20016896,2026-06-28,825934,834285
3425,20016897,2026-06-28,825218,833499
3426,20016898,2026-06-18,841670,817822
3427,20016901,2026-06-18,823458,835324
3428,20016902,2026-06-18,824478,835223
3429,20016903,2026-06-18,839860,819707
3430,20016904,2026-06-18,820004,833393
3431,20016905,2026-06-18,819803,832556
3432,20016906,2026-06-18,820018,833414
3433,20016907,2026-06-18,820913,833743
3434,20016908,2026-06-18,828202,839473
3435,20016909,2026-06-18,827687,839054
3436,20016910,2026-06-18,826873,839600
3437,20016911,2026-06-18,826857,840364
3438,20016912,2026-06-18,826866,840349
3439,20016913,2026-06-18,826878,839601
3440,20016914,2026-06-18,827696,839065
3441,20016915,2026-06-28,823411,834680
3442,20016916,2026-06-18,816245,831007
3443,20016917,2026-06-18,815733,829191
3444,20016919,2026-06-18,832483,822057
3445,20016920,2026-06-18,835635,819371
3446,20016921,2026-06-18,836446,817752
3447,20016922,2026-06-18,835630,819250
3448,20016924,2026-06-18,815706,829179
3449,20016925,2026-06-18,815942,830331
3450,20016927,2026-06-18,831110,815926
3451,20016928,2026-06-29,841663,817840
3452,20016961,2026-08-17,840360,820276
3453,20016962,2026-06-18,840405,820522
3454,20016963,2026-06-18,840409,820661
3455,20016964,2026-06-18,840319,820769
3456,20016965,2026-06-18,840244,821032
3457,20016966,2026-06-18,840040,821277
3458,20016967,2026-08-17,840169,821407
3459,20016968,2026-08-17,840028,821345
3460,20016969,2026-08-17,840187,821106
3461,20016970,2026-08-17,840250,821017
3462,20016971,2026-08-17,840231,820860
3463,20016972,2026-08-17,840374,820757
3464,20016973,2026-08-17,840443,820526
3465,20016974,2026-08-17,840337,820323
3466,20016975,2026-06-18,840502,820915
3467,20016976,2026-06-18,840430,821071
3468,20016977,2026-06-18,840350,821198
3469,20016978,2026-06-18,839932,821320
3470,20016979,2026-06-18,840092,821359
3471,20016980,2026-06-18,839907,821299
3472,20016981,2026-06-18,839950,821170
3473,20016982,2026-06-18,840210,821198
3474,20016983,2026-06-18,840438,821075
3475,20016996,2026-06-18,834494,821992
3476,20016997,2026-06-18,834317,821784
3477,20016998,2026-06-18,834408,821611
3478,20016999,2026-06-18,834618,821522
3479,20017001,2026-06-18,834629,821187
3480,20017002,2026-06-18,834663,821217
3481,20017241,2026-06-27,827868,832271
3482,20017242,2026-06-27,827898,832257
3483,20017243,2026-06-27,827563,832277
3484,20017244,2026-06-27,827035,832172
3485,20017245,2026-06-27,826497,831976
3486,20017246,2026-06-27,826183,831746
3487,20017247,2026-06-27,826074,831682
3488,20017248,2026-06-27,825761,831801
3489,20017257,2026-07-16,841960,820224
3490,20017290,2026-06-18,841184,819477
3491,20017323,2026-08-22,839292,826923
3492,20017324,2026-08-22,839140,827572
3493,20017325,2026-08-22,838386,828468
3494,20017326,2026-06-18,840043,826841
3495,20017327,2026-06-18,839138,827171
3496,20017328,2026-06-18,837711,826936
3497,20017329,2026-06-18,839167,827591
3498,20017330,2026-09-10,839191,827193
3499,20017331,2026-06-18,839532,827583
3500,20017332,2026-09-07,838861,827708
3501,20017333,2026-06-18,837526,825707
3502,20017334,2026-06-18,835483,820335
3503,20017335,2026-06-18,839332,829780
3504,20017336,2026-06-18,838983,829765
3505,20017337,2026-06-18,839588,830004
3506,20017338,2026-06-18,839318,829816
3507,20017339,2026-06-18,840559,828432
3508,20017340,2026-06-18,840499,828521
3509,20017341,2026-06-18,840408,828804
3510,20017342,2026-06-18,840403,828865
3511,20017343,2026-06-18,840221,828793
3512,20017344,2026-06-18,840209,828791
3513,20017345,2026-06-18,840413,828872
3514,20017346,2026-06-18,840418,828799
3515,20017356,2026-06-18,839356,827846
3516,20017389,2026-06-18,831161,840396
3517,20017390,2026-06-18,832150,840426
3518,20017391,2026-06-18,832753,839689
3519,20017392,2026-06-18,832464,839387
3520,20017393,2026-06-18,832746,839060
3521,20017394,2026-06-18,833105,838976
3522,20017395,2026-06-18,838862,826886
3523,20017396,2026-06-18,839294,826942
3524,20017422,2026-06-18,839178,827213
3525,20017423,2026-06-18,833057,839032
3526,20017424,2026-06-18,832722,839032
3527,20017425,2026-06-18,832463,839402
3528,20017426,2026-06-18,833127,840135
3529,20017427,2026-06-18,832477,840108
3530,20017428,2026-06-18,832122,840368
3531,20017429,2026-06-18,831218,840480
3532,20017455,2026-06-18,832722,840122
3533,20017488,2026-08-17,824382,833393
3534,20017489,2026-08-17,823175,834701
3535,20017521,2026-07-28,839750,818901
3536,20017522,2026-07-28,839435,819209
3537,20017523,2026-07-28,839241,819396
3538,20017554,2026-06-18,829344,825515
3539,20017587,2026-06-18,839294,826944
3540,20017686,2026-06-18,824739,832787
3541,20017687,2026-06-18,824716,832773
3542,20017688,2026-06-18,824718,832797
3543,20017719,2026-08-17,826502,840332
3544,20017720,2026-08-17,824502,831240
3545,20017752,2026-08-12,833366,815873
3546,20017818,2026-07-16,841721,820404
3547,20017819,2026-09-10,841944,819871
3548,20017820,2026-06-18,842196,819600
3549,20017851,2026-06-18,833929,845841
3550,20017884,2026-06-18,831302,822982
3551,20017917,2026-06-18,839583,819657
3552,20017950,2026-06-18,834614,833609
3553,20017951,2026-06-18,834796,833579
